timestamp,symbol,start_date,end_date,strategy_profile,linucb_confidence,neural_confidence,ucbv_confidence,avg_confidence,max_confidence,confidence_variance,news_sentiment,news_confidence,market_impact,cache_hit,processing_time_ms,executed
2025-09-10T23:47:27.666102+00:00,AAPL,2023-01-03,2023-01-10,mean_reversion,0.9,0.6661572152939743,0.6540045805518799,0.740053931948618,0.9,0.11320771512759681,0.0,0.0,0.0,True,103.4538745880127,False
2025-09-10T23:49:32.632265+00:00,MSFT,2023-01-03,2023-01-10,mean_reversion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,103.37471961975098,False
2025-09-10T23:49:32.734297+00:00,GOOGL,2023-01-03,2023-01-10,mean_reversion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,101.8977165222168,False
2025-09-10T23:49:32.838107+00:00,AAPL,2023-01-03,2023-01-10,mean_reversion,0.9,0.792,0.6540045805518799,0.7820015268506267,0.9,0.1006757623805359,0.0,0.0,0.0,True,103.69062423706055,False
2025-09-10T23:49:59.364197+00:00,SYMBOL_000,2023-01-03,2023-01-10,mean_reversion,0.9,0.642,0.6540045805518799,0.7320015268506266,0.9,0.11889390991957827,0.0,0.0,0.0,True,103.45149040222168,False
2025-09-10T23:49:59.467628+00:00,SYMBOL_001,2023-01-03,2023-01-10,mean_reversion,0.9,0.642,0.6532185565545725,0.7317395188515242,0.9,0.11906624525876196,0.0,0.0,0.0,True,103.31869125366211,False
2025-09-10T23:49:59.570615+00:00,SYMBOL_002,2023-01-03,2023-01-10,mean_reversion,0.9,0.642,0.6524314276945409,0.731477142564847,0.9,0.11923972710333945,0.0,0.0,0.0,True,102.86450386047363,False
2025-09-10T23:49:59.673556+00:00,SYMBOL_003,2023-01-03,2023-01-10,mean_reversion,0.9,0.642,0.651643223302215,0.7312144077674051,0.9,0.11941434879693749,0.0,0.0,0.0,True,102.80466079711914,False
2025-09-10T23:49:59.776302+00:00,SYMBOL_004,2023-01-03,2023-01-10,mean_reversion,0.9,0.642,0.6508539728746932,0.7309513242915644,0.9,0.11959010348686418,0.0,0.0,0.0,True,102.67305374145508,False
2025-09-10T23:49:59.879567+00:00,SYMBOL_005,2023-01-03,2023-01-10,mean_reversion,0.9,0.642,0.6500637060715018,0.7306879020238339,0.9,0.11976698412534244,0.0,0.0,0.0,True,103.15871238708496,False
